,0,1,2
0,27.25037267895419,-7.642837639866343,848.0847923468591
1,-78.5859177356176,121.4317894386704,1435.0179375322714
2,48.37769166743811,54.6409255083917,863.7463182854526
3,51.81543192130614,65.28368278866323,1705.4340083656716
4,73.20084006715987,-54.02895561228763,1035.270420456045
5,33.86732020442078,83.12652648952944,1840.7315197567823
6,-9.068515444383632,-39.701385537771614,2141.4822322222844
7,-80.32814858100613,49.97010220737301,1637.6139252608846
8,79.1491899321138,-162.12665561802,1026.8094647730704
9,-32.2331974405681,170.34862133032172,1885.6226770633148
10,-74.36670008664912,118.99628729734202,1928.334039092504
11,-39.705411360589785,-8.547610092827426,877.0808702965387
12,25.544478851993603,3.0192050686007406,764.504099406
13,51.438760008274535,-78.26041633110833,711.2394684915735
14,-9.62014702574631,50.907155709028416,885.4287109264287
15,75.34359333591816,122.79109991574369,737.2579299790104
16,-22.86901561851138,47.16638061628463,829.1690513061849
17,80.6421884032207,49.922289350998085,881.0879074932054
18,-10.155628162636862,-33.135855529087394,985.081715045374
19,73.99502686876406,-2.6605838480438706,831.0210322303556
20,-29.346580050286065,-1.8406008120146566,934.1342292475092
21,33.992219103301395,-25.955647820309423,832.6730763899359
22,-22.75499074664348,38.14628989312249,872.691935309048
23,21.761030551497747,-18.17975171035539,815.1905693079934
24,-38.128900411473985,19.498263104481378,913.5518913038513
25,-29.69359730678194,-127.07523662604575,853.5083139072112
26,-70.3194255499722,105.95757488439625,853.6570508380146
27,80.92080848314065,-56.458874118322456,795.5291032499408
28,40.016051705091606,-88.69643602339761,320.41056131136156
29,0.5457439041641573,-2.3509039642702874,868.0615386512964
30,-7.97780204998512,-6.47820314532413,971.5402673797289
31,64.11662126764759,6.464350372352214,879.9605025801247
32,36.61065031197967,173.3376102311989,837.0381972423711
33,67.60241365884612,-45.43222841620337,863.9812624751357
34,80.67778105803241,-93.77946851020153,850.8561961266296
35,13.513096024001898,-175.3474965154891,603.3518904915409
36,-53.63325773527635,-153.95257754496072,826.3569205213716
37,-71.31821233082873,73.61354406887595,667.1405860508694
38,-44.02308348851899,-16.703981004816455,884.7727620534197
39,14.26965387312706,23.846244805701648,858.1754315836943
40,-35.048311025332886,170.80110573815296,1292.507844747799
41,-4.580916231655852,-110.91439896263651,862.0591377585151
42,19.126163622007454,-119.56390577903417,747.7785732233278
43,-28.68017419778578,22.06544532488217,841.9225919007431
44,-67.06837562089082,-163.14964892817417,920.78850261144
45,5.757499949405101,-152.85876647868045,985.5331881600732
46,63.67169669755202,149.40363829204898,922.0737996416219
47,-4.4908896680442405,5.730225992122698,852.7101517969895
48,76.37517123857755,-48.31955108776174,847.8086184095264
49,60.93986324240283,94.1234162206766,885.2504659098831
50,-35.86998237453571,-175.53568550362482,796.1380362796972
51,68.04691176077951,60.682952912445835,748.4091904529623
52,-40.14934952047339,179.12306717022912,701.6715454106898
53,-16.251015042951444,-17.667174100969817,832.446827656986
54,-74.44317836223486,-34.55983070970512,1026.525093777981
55,-4.2016713243399835,-9.796707396854174,853.4264541670445
56,-69.65266462930501,-42.56523140539019,894.5624560629649
57,-67.71613594735847,108.06092005988712,813.5912831862788
58,75.71303012199736,-92.77515815133444,695.401222052993
59,0.24739322866235458,-79.02566198614193,832.5859394685376
60,-75.46915696800272,67.65859109575341,804.7377495287428
61,-56.18238534619139,-147.26822655708867,949.1164676340768
62,32.837551704123115,-0.20720889536244158,861.3559916832864
63,8.306927935379633,8.926781780943955,705.9770784716729
64,25.749515780183803,-16.21098265796087,590.0368128035789
65,-43.076977785449884,104.77480307932088,1007.1570002977023
66,-16.864051514521798,-11.863495304964715,865.6548964677622
67,-73.91024186718289,-107.70514228508094,948.594691283688
68,-39.13694075924885,-12.89815179832857,1028.0079110827755
69,65.07165492654438,4.600276716528356,897.4117019210962
70,22.815597763317072,7.519504575735053,969.7474535203
71,62.64660422042865,-85.42048628916297,507.67812035235966
72,-33.36240599349932,-23.905775326630135,852.9761522228882
73,58.96184472722968,5.451616574195884,842.9375435005559
74,81.01501275559586,-89.25088927321815,715.7383862555271
75,34.703446276822454,162.34085839729192,776.3058270612173
76,59.65659115067305,26.69742355554327,639.4087895649445
77,45.46092664147097,66.37875639866441,626.6380984446205
78,32.417105110438065,134.13284152800236,660.5489990283704
79,78.86405032795545,165.07858661524335,615.3659591758405
80,-27.176703065209036,10.697954356594687,841.562072818534
81,-69.63879126194725,132.71978983916966,841.6853465220502
82,0.8507515884815222,171.10696627199994,940.7703442975808
83,19.35857527750459,-17.616807624592354,778.8971063148128
84,-74.50192256442578,39.223888338292205,847.0064333748878
85,-77.43501340848219,13.767958626895336,952.7189777071708
86,-60.423534645050594,-94.96693377100371,960.8745603287962
87,-80.83737893578054,121.65520010144436,925.4762315495045
88,-25.81818355597887,3.257639501995448,1004.0481398016555
89,-60.77202502228015,-22.02860486958167,1068.6161631754858
90,-21.732673381674402,-67.73877596837366,1001.1792669483903
91,81.1555699535253,99.55984919040759,933.6882328049542
92,-7.502579994795864,166.64491480164278,864.241636128545
93,-42.05850104641396,21.535018791547152,883.535440882577
94,-39.146454407148724,52.28294898043148,763.0671832165381
95,79.83937914446503,128.23479837352633,996.4060779291885
96,41.15293223146341,95.39069227951062,1055.073074669037
97,-24.372632364144106,-71.74957453583983,806.577175016816
98,76.9346162507908,129.7326063508665,948.0737323602307
99,31.495856052803113,96.45882716427312,775.7170558147109
100,48.3336628259594,-21.116022007391166,561.0029121624366
101,-38.345542354545024,19.329575663571738,627.2058318318541
102,61.90540441224461,-171.67508791032856,723.2636982726563
103,-76.32228974879109,-78.58933995163392,870.2528522361063
104,14.8130138342818,-142.4255035265881,797.2580846823557
105,55.55752530282124,-20.001098638010433,688.7382985771019
106,-3.479877944752107,130.24239008502715,856.1277307841492
107,1.2300990789932025,-97.09449700006434,920.1033708097002
108,78.18501381896017,81.43523051956416,766.3811989458964
109,33.13421982334084,48.397772979774004,834.2263706472995
110,-57.83855520778742,-31.24923504854297,856.351282175784
111,5.229194841012824,-66.17655584703698,860.0607575017884
112,-13.941375742637751,2.111814356174952,812.287647990539
113,77.05409351736904,86.34584223298914,858.7609256793912
114,61.48610314677041,-125.9278208804426,771.3458904676727
115,23.388840022204253,-32.86902791488842,780.2005054280535
116,-35.588176757359065,-32.83327245875648,746.6353863443537
117,31.891803337816253,15.06708712373253,832.4386289991517
118,-39.31352078059908,109.60760124592632,688.7818045847725
119,-80.28613780216953,77.64959888352126,945.3688404298764
120,-14.972938644246225,-6.292758797593876,835.001827308206
121,42.24844811476675,5.903605731672542,861.3266757671008
122,-50.76227648255155,45.47128374162682,963.7031505125178
123,-50.19395868340361,166.6735768858516,1077.8459602657122
124,68.75981015414503,15.918805977481611,884.0906430026043
125,67.10167562782077,-13.698463388146479,685.3073286421559
126,77.01341549963341,-88.0503696125046,872.3028360114613
127,21.69936040099365,-46.117153051834975,872.0840848352918
128,-63.76444473884984,124.08425802970305,1284.9310443617633
129,14.927123712288788,-98.39614066427396,870.0905357181346
130,-12.064608519423796,-86.28277559415761,1349.024906374164
131,42.616205767526026,-6.225132435777413,668.0934671940877
132,27.70724654073098,-87.08793020877766,628.6446394691893
133,-42.73567969963803,26.991209139679366,834.8918685864055
134,46.98241472667505,8.392270909951947,924.1918358735002
135,51.692442770461255,47.45221326197043,752.6383496905464
136,63.41325386577786,23.054605934407213,852.611736035703
137,-81.1045946893597,-49.199874796895806,833.6311693535436
138,-0.7464073820553825,-22.777463253265353,835.555655623145
139,-2.390408013680941,-1.6323570552223714,881.7834018554922
140,-52.40178838728797,20.45767240095664,1246.2199448358788
141,-12.311536093049712,-110.28044577383369,886.6843454394348
142,-30.097528513940862,15.084904896160356,835.6415802079946
143,10.128771071324005,-150.88388527430087,997.3512601746716
144,-16.549712014951897,-118.04054589870515,1002.3572723495345
145,-23.033843593645734,-13.249689569039731,865.311418007921
146,-13.426746850129438,-3.099046313053634,975.9698086444905
147,59.082416474153504,-0.3628521780557321,864.9705600831176
148,0.8473514450687079,-10.775458979604991,852.4866040909374
149,61.09289209001064,157.79388156144213,611.1181681969374
150,34.72302299022556,-19.11071044296608,619.2147782228376
151,-28.7277728678142,-113.3078649690614,803.1969150929935
152,-16.26189224817622,-61.76308515026113,1061.316249134792
153,54.78863627392054,-76.78773568089417,982.9785957909708
154,5.242148012962984,153.05250188876175,766.3645644658664
155,-23.213744560874876,5.169235384359513,908.0389503136566
156,42.99910628706073,-21.201989538228588,825.9043946087295
157,48.955989653548784,21.42078236948104,788.149816534933
158,55.19751857452373,-97.68008053986296,685.6218837398401
159,-11.429433800523459,59.75229284121758,810.5657650035319
160,-78.19087262716077,15.74974253624445,798.7891518634106
161,-80.73304632720419,68.62715296963285,908.231941037644
162,-41.8967349231994,-38.960528537301855,883.7664271427802
163,80.64237757224835,-91.41455921495754,840.5152995774579
164,73.96210680225076,-45.21348780041757,861.9692780941759
165,-70.81578752069137,6.380908585995201,688.0590494263697
166,-53.8395831410399,30.190727275923987,795.6223125495053
167,23.248335447318656,-11.247620525064917,875.342141587922
168,56.4996230562831,126.35368222938037,693.6224914281165
169,-75.19827624926754,-40.204556806263156,903.7902374273426
170,-77.01691414605752,-69.65546398446571,936.6257222282566
171,2.0287162022198713,0.8259839736153122,909.1282133221312
172,38.08085015746183,-27.57447961765206,824.8892793281439
173,-30.980226175890497,-14.177895011248552,879.4758660563157
174,11.465346813520553,1.822422644683755,853.6600261387484
175,77.34633290537282,-65.20231431890005,879.8482446884609
176,22.340503624868393,166.02427787219446,871.2236573685304
177,-64.16808894914175,-74.00020818364749,817.485638531969
178,-78.5948141852557,50.438550267918686,888.8082348917715
179,-17.902071422699123,40.24160157921451,870.6782445886665
180,-71.3332556658781,16.839173414556967,846.7630401320539
181,-42.543807512774414,-8.38191285865173,888.9091264631224
182,-76.83615556081062,-66.32599656502902,904.0699129107534
183,-64.92264201146111,-179.02381115417728,794.8631836850354
184,46.93043900793042,-5.199012823007138,819.8668653291352
185,-67.35477560195174,173.75281323830148,847.7433286233063
186,-0.7353284129776487,-123.60055356019916,1011.7112273835564
187,-80.5236019109259,-97.59588250267859,918.9199377349514
188,-77.03643245185341,112.42425165970194,821.6618081377637
189,-72.44921164803105,-10.15927703221677,897.925228315009
190,-80.79934462033299,-103.2806077327827,880.7451830938462
191,62.06251723282847,8.977944264353187,797.0379763978253
192,-78.23791906297362,-111.61591533815056,828.2520063879601
193,47.36970600723758,16.090294345828113,839.1944435571668
194,8.288400714950631,-111.94752825369821,686.1839581556342
195,44.13747608982537,-33.22963377596267,879.0086658732953
196,2.123997023173161,37.643064257477604,862.2918370851257
197,-0.47520664553506164,-38.644526876874295,827.3540908012155
198,80.04383051276807,39.077460960300414,747.9814040134979
199,2.097394824429189,-109.63325209382009,845.7972182942094
200,-51.881689388530795,-6.75683146150592,938.5314508913307
201,-19.338786975537925,11.069058624768997,809.4043650415815
202,3.1575455742857583,177.5340309484866,911.4160682773436
203,67.15400605664516,-44.2495109114181,609.6963246512678
204,70.53860933523923,175.57362931268773,673.664497467822
205,37.18080917250925,-2.5518630448463,866.5965262296477
206,-62.706576666054325,-46.03304880600251,853.9765349732043
207,44.526462475943795,-139.49272611380192,861.9981609614133
208,76.1735611966145,73.61156431581139,691.6191608666377
209,11.550012579906683,-35.582563992325106,761.0308446854133
210,-53.90278752414044,32.27042438810366,787.8268383808218
211,65.43642954144293,-7.85772432863746,823.1130817250478
212,-42.862287614258314,-6.184162968529145,895.2264744757167
213,80.55976098362942,76.39902983986445,820.5216903091405
214,-66.98539110046804,-23.296328271970708,1013.1622295102998
215,-11.746178807750024,-14.76181726637742,893.1372956174055
216,-80.32011001855707,-139.67360138185865,830.2090061896215
217,54.57446336040118,-16.45984339559857,700.9586139735702
218,78.28320345709602,40.73923751995994,815.4768260925748
219,-31.489501884359647,-99.72791114242051,1054.9730578672497
220,-72.40907269713772,65.21743246583947,890.4178237721344
221,42.75237078124468,-24.609725496593853,887.7249713664096
222,-46.71423647400672,171.30291830980406,869.2771268334991
223,-76.31375837730944,177.46189412563976,806.3557998355263
224,-7.054751264806059,5.4343974868644045,951.0571043142018
225,-7.897678838195117,103.98133893783805,768.42562511095
226,-56.76477218802229,-35.56275762913987,1054.9457631032665
227,38.175484958695044,-55.2040700776156,859.7600402795715
228,72.28418018921384,-77.02463343811121,798.7038810164559
229,-45.0179391069168,-129.91751860243596,754.0758982503503
230,12.209618719863716,-76.9115328452225,551.0886041738213
231,63.311129741424246,-70.635168062238,637.4993724631622
232,-69.35124520063165,-85.02176817233118,830.7156110919013
233,-40.453351507629435,-13.1820133298026,1019.7891051203551
234,-4.619500900009175,-30.591239806068018,833.9604034089434
235,-55.291367056859585,104.84530268614459,872.0922667658415
236,-51.07511152330968,115.90179729933467,866.3322578892894
237,59.46026711542961,-172.47432725902814,492.0096130954389
238,64.64546540555048,-36.13792955093953,536.093918859985
239,-63.98329098178621,55.13542057141703,531.1370594412047
240,79.25182663362713,-73.66398017531719,631.6641155586949
241,68.9419934221061,-78.77960167327643,687.1946320993002
242,45.33002070434645,-52.02796849120193,553.9539735798126
243,-61.60005429103705,59.77127241122524,683.5559433604358
244,76.33315369221012,86.07313907383119,697.9795737077984
245,-1.4431169678642517,0.33607033576355755,699.3595301481382
246,28.447265083826085,-31.600414063963854,676.6724096308599
247,-40.34666591917162,-39.32152876623638,650.3356826484915
248,60.75658821571138,63.44419587953194,724.6672599057729
249,35.85025433031167,11.771497186498683,792.2308656410796
250,80.07947863097952,-86.51021215155868,862.5089495836983
251,52.96111886966618,86.11165520651191,986.1959336410318
252,-62.54299968360965,-64.57287609168344,774.208785596903
253,22.97607260214937,-54.9588224506129,889.8359651010887
254,55.68793077828009,13.896070201126527,895.0906384706059
255,24.52798141554539,-104.64471204999697,1063.3697909169132
256,-20.147714965188108,-144.1438491786242,943.6152418552119
257,-77.59390521391778,45.753292655498115,1199.0483308711273
258,6.7575507972263,-153.2954500291443,1036.3380036163971
259,28.986729350281156,-6.010087731428257,806.4904335675756
260,-25.477406197748728,-79.03890344638461,805.8182479098296
261,28.14131555488366,130.16113163285738,1034.7938941483844
262,50.16121707797045,-26.01836050152633,854.8341939820075
263,-78.16224784595047,21.849272191261047,1242.5138444179975
264,-26.387780302228613,-100.07151639651602,1385.036092532212
265,-73.9059238064078,169.6571945619636,1409.2025907087627
266,-44.50867009699009,-5.484076145544805,917.9756813957747
267,58.53641282248915,-7.079671886468134,825.4890851379241
268,67.46633626923952,-33.951687943512695,809.1282418270321
269,-31.35948672057158,-3.954089889764646,1030.4988770184482
270,-71.03298893785824,-56.845407868097084,823.1927685991186
271,67.78809013822178,176.00177531503152,743.6588165054382
272,-62.78786920335665,-16.039790108694433,801.6917690686942
273,-43.28948842410282,-24.291617713749588,923.5054866816727
274,-73.90863764556663,72.58915148749803,1067.041277487595
275,-17.836081184102234,30.379197893768286,789.9326643675222
276,-64.99907194010255,38.71499012153671,879.401845275941
277,16.488864283613545,-131.3729273595333,882.5647064702935
278,37.98477550670708,-14.280820327350682,824.7354812204958
279,-44.53935509138209,-14.460908998706373,991.7211887604963
280,9.829890668453945,-28.38954340514931,899.1361889484169
281,6.352475151135649,-8.045224467044534,869.5956680393456
282,-51.929293426234565,12.283216448953246,875.053625333976
283,32.7280766156771,10.29894879946584,930.5218325376081
284,3.912792494464849,-32.32507450857781,909.3082005582146
285,-10.341829815084012,-26.532751608311344,897.3616785365257
286,8.857479628434108,99.28475349175079,702.8310999235891
287,61.98420808832091,-79.80542966923554,509.6960458326357
288,9.577815311983807,-6.049046252084963,868.6084775246527
289,-30.877808992458093,-2.056247342975364,775.6398784710336
290,-11.710157189151,-25.664300058286756,888.693825290241
291,-42.51560185432674,172.81032686887372,778.3216338608918
292,72.48962860417714,10.167326197105089,774.6006210686746
293,-49.61792097852032,102.57391720876883,778.5100083533971
294,46.64962516123778,126.54077784432596,795.8203499377705
295,-32.07662358392643,64.97656000270808,604.8294161417116
296,40.526927083561894,99.10442199495937,885.9617605039384
297,-47.309289564142105,-49.99696378536345,842.3908867658438
298,-81.17155130521319,120.19901392824595,838.5709018890248
299,76.15852112590999,63.397615408460695,725.2843707537504
300,21.973133291451415,2.2740301162076713,927.9186016039894
301,75.3829784390751,-157.57116599009012,791.3676007929707
